query,lat,lon,lat_min,lat_max,lon_min,lon_max
left on bus CA USA,NA,NA,NA,NA,NA,NA
Fruitvale and International CA USA,37.7785806,-122.22745208175105,37.7785179,37.7787629,-122.2277,-122.2273461
Fruitvale Av:Lynde St (51274) CA USA,37.7913951,-122.2196318,37.7913451,37.7914451,-122.2196818,-122.2195818
Martin Luther King Jr Way and Derby St (58825) Berkeley,NA,NA,NA,NA,NA,NA
Gilman and San pablo CA USA,NA,NA,NA,NA,NA,NA
Stanton Street San Pablo,42.2842284,-83.5187642,42.2840404,42.2848859,-83.5209816,-83.5165008
San Leandro BART Station (52648) San Leandro,NA,NA,NA,NA,NA,NA
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
72nd CA USA,32.7682363,-117.0426341,32.7677211,32.7685626,-117.042644,-117.0426202
Barrett Av and Yuba St (53317) El Cerrito,37.9361671,-122.3175836,37.9361171,37.9362171,-122.3176336,-122.3175336
Salesforce Transit Center CA USA,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
CAMPUS DR. & 2ND STREET (54754) CA USA,32.669781,-97.293714,32.669781,32.6701887,-97.2939941,-97.293714
Monte vista CA USA,39.1865648,-120.8327162,39.1665648,39.2065648,-120.8527162,-120.8127162
Grand Av:Staten Av (51351) CA USA,37.8088757,-122.2536126,37.8088257,37.8089257,-122.2536626,-122.2535626
Rockridge bart CA USA,37.8441179,-122.2520062,37.8440679,37.8441679,-122.2520562,-122.2519562
Fruitvale and International CA USA,37.7785806,-122.22745208175105,37.7785179,37.7787629,-122.2277,-122.2273461
Thornton Av and Cabrillo Dr (56693) Fremont,NA,NA,NA,NA,NA,NA
40th and Telegraph Oakland,37.8294976,-122.2645069,37.8294476,37.8295476,-122.2645569,-122.2644569
San Pablo and University Berkeley,NA,NA,NA,NA,NA,NA
Salesforce Transit Center (50012) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Salesforce Transit Center (50033) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Stanford Oval (55432) Stanford,37.429281,-122.1688771,37.429231,37.429331,-122.1689271,-122.1688271
Fremont bart Fremont,37.5575875,-121.9772771,37.5575375,37.5576375,-121.9773271,-121.9772271
Dwight and grant CA USA,37.8631406,-122.2742684,37.8630906,37.8631906,-122.2743184,-122.2742184
"2437 Grant St, Berkeley CA USA",37.86351435,-122.27419678245056,37.8634684,37.8635603,-122.2742848,-122.2741088
Telegraph Av and Stuart St (51215) Berkeley,37.8599207,-122.2590274,37.8598707,37.8599707,-122.2590774,-122.2589774
19th And Broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
Salesforce Transit Center San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
"10th and E. 24th Street, Oakland CA USA",37.800867,-122.2429359,37.8001369,37.800867,-122.2429359,-122.2421055
New Park Mall Newark,39.68631635,-75.65309981558383,39.685921,39.6867479,-75.6536492,-75.6526423
Fremont and Alder (In front of tire shop) Fremont,NA,NA,NA,NA,NA,NA
W A st Hayward,37.666447,-122.1054741,37.6664439,37.6664541,-122.1057795,-122.1051723
"10944 San Pablo Ave, El Cerrito CA USA",37.9173089,-122.3124572,37.9172589,37.9173589,-122.3125072,-122.3124072
Fairview And Adeline Berkeley,37.8507917,-122.2708478,37.8507417,37.8508417,-122.2708978,-122.2707978
Head Royce/Piedmont CA USA,NA,NA,NA,NA,NA,NA
E 14th St and Belleview Dr (51819) San Leandro,37.733288,-122.1623968,37.733238,37.733338,-122.1624468,-122.1623468
Sales Force Transit Center San Francisco,NA,NA,NA,NA,NA,NA
Martin Luther King Jr Way and 40th St (55977) Oakland,NA,NA,NA,NA,NA,NA
Horner JH CA USA,NA,NA,NA,NA,NA,NA
Lake Chabot and Eden Medical Center (51038) Castro Valley,NA,NA,NA,NA,NA,NA
Roth Way and Campus Dr (54329) Stanford,37.4323227,-122.1726659,37.4322727,37.4323727,-122.1727159,-122.1726159
Hayward BART Station (55911) Hayward,37.669764,-122.086625,37.669714,37.669814,-122.086675,-122.086575
Stanford Oval (55432) Stanford,37.429281,-122.1688771,37.429231,37.429331,-122.1689271,-122.1688271
Hilltop Dr and Vista Del Mar (55253) Richmond,37.9864535,-122.3373708,37.9864035,37.9865035,-122.3374208,-122.3373208
on the bus CA USA,43.0351449,-87.9083029,43.0350949,43.0351949,-87.9083529,-87.9082529
Newark/Fremont CA CA USA,NA,NA,NA,NA,NA,NA
Fruitvale and International CA USA,37.7785806,-122.22745208175105,37.7785179,37.7787629,-122.2277,-122.2273461
Lincoln And San Pablo El Cerrito,NA,NA,NA,NA,NA,NA
7th St. Oakland,37.8063602,-122.2993116,37.8060889,37.8067679,-122.3011596,-122.2981685
W Tennyson Rd and Hesperian Blvd (55671) Hayward,37.6309999,-122.0960618,37.6309499,37.6310499,-122.0961118,-122.0960118
Fruitvale BART Station (51333) Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
Euclid Av and Regal Rd (58337) Berkeley,37.8939632,-122.2637674,37.8939132,37.8940132,-122.2638174,-122.2637174
College Av and Haste St (52244) Berkeley,37.866775,-122.254045,37.866725,37.866825,-122.254095,-122.253995
Redwood Rd Castro Valley,37.6853322,-122.0736516,37.6851945,37.6855351,-122.073652,-122.073563
Salesforce Transit Center San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
San Pablo Av and Market St (50508) Oakland,37.8197485,-122.2764135,37.8196985,37.8197985,-122.2764635,-122.2763635
23rd &amp; Cutting Ave CA USA,26.22292745,-98.31965064111739,26.2224164,26.2234378,-98.320601,-98.317863
Fruitvale BART Station (55522) Oakland,37.7757945,-122.2254889,37.7757445,37.7758445,-122.2255389,-122.2254389
Vista Del Mar CA USA,33.8189045,-118.1986801,33.7989045,33.8389045,-118.2186801,-118.1786801
24535 2nd St (56360) Hayward,37.6685569,-122.0676899,37.6685069,37.6686069,-122.0677399,-122.0676399
Marlow Dr and Revere Av (56811) Oakland,NA,NA,NA,NA,NA,NA
Buena Vista and Webster Alameda,37.7776416,-122.2765358,37.7775916,37.7776916,-122.2765858,-122.2764858
Martin Luther King Jr Way and 31st St (59935) Oakland,NA,NA,NA,NA,NA,NA
Sales Force Transit Center San Francisco,NA,NA,NA,NA,NA,NA
Telegraph and Bancroft CA USA,37.8686705,-122.2602127,37.8686205,37.8687205,-122.2602627,-122.2601627
macarthur bart Oakland,37.8288861,-122.2663055,37.8288361,37.8289361,-122.2663555,-122.2662555
san pablo damn rd San Pablo,NA,NA,NA,NA,NA,NA
Sacramento St and Oregon St (58225) Berkeley,37.8558911,-122.2794393,37.8558411,37.8559411,-122.2794893,-122.2793893
na CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Bancroft:Telegraph CA USA,37.8686705,-122.2602127,37.8686205,37.8687205,-122.2602627,-122.2601627
Richmond BART Station (51674) Richmond,37.9364829,-122.3538432,37.9364329,37.9365329,-122.3538932,-122.3537932
W Tennyson CA USA,NA,NA,NA,NA,NA,NA
Mission Blvd and Las Palmas Av (52006) Fremont,37.5579061,-121.9528731,37.5578561,37.5579561,-121.9529231,-121.9528231
MacArthur Blvd and Maple Av (56400) Oakland,37.7974063,-122.204773,37.7973563,37.7974563,-122.204823,-122.204723
7th and Franklin CA USA,33.704183428571426,-117.75106269387756,33.704133428571,33.704233428571,-117.75111269388,-117.75101269388
3743 mccleelland st CA USA,NA,NA,NA,NA,NA,NA
Broadway at 9th St. Oakland,NA,NA,NA,NA,NA,NA
College Av and Derby St (50600) Berkeley,37.8620271,-122.2534823,37.8619771,37.8620771,-122.2535323,-122.2534323
Hilltop Dr and Vista Del Mar (55253) Richmond,37.9864535,-122.3373708,37.9864035,37.9865035,-122.3374208,-122.3373208
West Lake Middle School and Harrison CA USA,NA,NA,NA,NA,NA,NA
"Durant Ave @ College Ave, Berkeley CA USA",37.8683017,-122.2546283,37.8682517,37.8683517,-122.2546783,-122.2545783
glen park road CA USA,37.8051277,-122.2250238,37.8035906,37.8062321,-122.2254726,-122.2247484
11th and Clay Oakland,37.802963,-122.274464,37.802913,37.803013,-122.274514,-122.274414
Macdonald and San Pablo Richmond,NA,NA,NA,NA,NA,NA
El Cerrito Plaza El Cerrito,37.899719000000005,-122.29954865788552,37.8976913,37.9016047,-122.3019791,-122.2970715
Bancroft:Telegraph CA USA,37.8686705,-122.2602127,37.8686205,37.8687205,-122.2602627,-122.2601627
Willow Rd Menlo park,37.4805891,-122.1504908,37.4805041,37.4807665,-122.150521,-122.15043
Shattuck Av and Allston Way (55555) Oakland,NA,NA,NA,NA,NA,NA
Blanding Av and Broadway (55987) Alameda,37.7687412,-122.2337312,37.7686912,37.7687912,-122.2337812,-122.2336812
Webster St and Buena Vista Av (51478) Alameda,37.7776416,-122.2765358,37.7775916,37.7776916,-122.2765858,-122.2764858
48th and Telegraph Oakland,NA,NA,NA,NA,NA,NA
Mecartney Rd Alameda,37.736411,-122.2433786,37.7359954,37.7367824,-122.2448398,-122.2415888
2026 Fruitvale Ave Oakland,37.7836078828125,-122.2229963359375,37.783557882812,37.783657882812,-122.22304633594,-122.22294633594
14th and franklin Oakland,41.95300306353611,-75.60605522898707,41.952953063536,41.953053063536,-75.606105228987,-75.606005228987
MacDonald and 21st Oakland,37.7908795,-122.1431428,37.790361,37.7912864,-122.1440877,-122.1423618
Whitman Street Hayward,37.6435457,-122.0665413,37.6368758,37.6502632,-122.0701417,-122.0626441
W Grand Av and Market St (53535) Oakland,37.814504,-122.2782739,37.814454,37.814554,-122.2783239,-122.2782239
20th and Broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
Oxford St and University Av (50400) CA USA,37.8727679,-122.2659805,37.8727179,37.8728179,-122.2660305,-122.2659305
University and Alison Berkeley,NA,NA,NA,NA,NA,NA
14th St and Broadway (12th St BART Station) (56600) Oakland,NA,NA,NA,NA,NA,NA
Shattuck and Ashby CA USA,37.8552555,-122.2662411,37.8552055,37.8553055,-122.2662911,-122.2661911
AC Transit Real Time CA USA,NA,NA,NA,NA,NA,NA
"Durant Ave @ College Ave, Berkeley CA USA",37.8683017,-122.2546283,37.8682517,37.8683517,-122.2546783,-122.2545783
Newark/Fremont CA CA USA,NA,NA,NA,NA,NA,NA
Newark/Fremont CA CA USA,NA,NA,NA,NA,NA,NA
Williams St and Nome St (58798) San Leandro,37.7070159,-122.1854809,37.7069659,37.7070659,-122.1855309,-122.1854309
E18th and Lakeshore Oakland,NA,NA,NA,NA,NA,NA
11th St and Broadway (12th St BART Station) (54777) Oakland,NA,NA,NA,NA,NA,NA
Union City BART CA USA,37.5904337,-122.0176108,37.5903837,37.5904837,-122.0176608,-122.0175608
Traders Joes Alameda,NA,NA,NA,NA,NA,NA
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
West Oakland BART Station (51731) Oakland,37.804924650000004,-122.29521206943949,37.8046239,37.8051487,-122.2956519,-122.2946655
N/A CA USA,34.2727885,-119.2609533,34.2727385,34.2728385,-119.2610033,-119.2609033
na Berkeley,37.8739663,-122.2834392,37.8689663,37.8789663,-122.2884392,-122.2784392
San Leandro St and Coliseum BART Walkway (59599) Oakland,NA,NA,NA,NA,NA,NA
Foothill Blvd and Havenscourt Blvd (58765) Oakland,NA,NA,NA,NA,NA,NA
59th and Telegraph Berkeley,NA,NA,NA,NA,NA,NA
900 Vintage Park Dr (55040) Foster City,37.5667066,-122.2789077,37.5659031,37.5672785,-122.2789642,-122.2784973
Salesforce Transit Center (50012) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Grand Av and Harrison St (51099) Oakland,37.8108208,-122.2626986,37.8107708,37.810870799999996,-122.2627486,-122.2626486
Shattuck Av and Allston Way (55555) Berkeley,37.8690829,-122.2677156,37.8690329,37.8691329,-122.2677656,-122.2676656
HenrySt / Berryman St stop CA USA,NA,NA,NA,NA,NA,NA
probably San Francisco CA USA,NA,NA,NA,NA,NA,NA
Thomas L Berkley Way (20th St) and Broadway (56566) Oakland,NA,NA,NA,NA,NA,NA
Bay Fair BART to Chabot College CA USA,NA,NA,NA,NA,NA,NA
city of oakland CA USA,37.7787974,-122.23935449386153,37.7784233,37.7795519,-122.2399814,-122.2387281
Stevenson Blvd and Fremont Main Library (51787) Fremont,NA,NA,NA,NA,NA,NA
Fremont BART Station (51008) Fremont,37.5574802,-121.9766318,37.5524802,37.5624802,-121.9816318,-121.9716318
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Telegraph &amp; Haste CA USA,50.6137302,11.1879499,50.6136802,50.6137802,11.1878999,11.1879999
Fruitvale Av and E 23rd St (55878) Oakland,NA,NA,NA,NA,NA,NA
Santa Clara Av and Willow St (51481) Alameda,NA,NA,NA,NA,NA,NA
Cutting Blvd and S 41st St (58848) Richmond,37.925576,-122.3311058,37.925526,37.925626,-122.3311558,-122.3310558
Allston Way and Shattuck Av (51096) Berkeley,37.8694913,-122.2676491,37.8694413,37.8695413,-122.2676991,-122.2675991
N Milpitas Blvd and Dixon Landing Rd (50605) Milpitas,37.4565837,-121.9114609,37.4565337,37.4566337,-121.9115109,-121.9114109
Pierce St and Central Av (56649) Richmond,37.9008132,-122.3096085,37.9007632,37.9008632,-122.3096585,-122.3095585
Fairmount Av and Ashbury Av (53371) El Cerrito,37.9031833,-122.2939918,37.9031333,37.9032333,-122.2940418,-122.2939418
San Pablo Av and Solano Av (56688) CA USA,37.8901158,-122.2987632,37.8900658,37.8901658,-122.2988132,-122.2987132
Solano Av and Peralta Av (51233) Berkeley,37.8909554,-122.2852393,37.8909054,37.8910054,-122.2852893,-122.2851893
Broadway and Santa Clara Av (52249) Alameda,37.7637215,-122.2380418,37.7636715,37.7637715,-122.2380918,-122.2379918
Harrison St and W MacArthur Blvd (55350) Oakland,37.8200587,-122.2539171,37.8200087,37.8201087,-122.2539671,-122.2538671
Harrison St and W MacArthur Blvd (55350) Oakland,37.8200587,-122.2539171,37.8200087,37.8201087,-122.2539671,-122.2538671
Franklin St and 15th St (53609) Oakland,NA,NA,NA,NA,NA,NA
College:Durant Berkeley,37.8676454,-122.26285170901434,37.8674257,37.867859,-122.2629939,-122.2624398
Gilman St and 6th St (51784) Berkeley,37.8793414,-122.301837,37.8792914,37.8793914,-122.301887,-122.301787
Stevenson Blvd: Fremont Blvd Fremont,37.5396344,-121.9736823,37.5395844,37.5396844,-121.9737323,-121.9736323
35th Ave. And Foothill Oakland,37.7959158,-122.2507026,37.7948685,37.7970687,-122.2520042,-122.2495137
Macdonald Richmond,37.9358512,-122.3527234,37.9358012,37.935901200000004,-122.3527734,-122.3526734
Pierce St. Albany,37.8882734,-122.3055429,37.8877511,37.8889583,-122.3057617,-122.3053802
Harrison:11th Oakland,37.8006373,-122.2685876,37.8005873,37.8006873,-122.2686376,-122.2685376
Downtown Berkley San Francisco,35.401081,-80.828668,35.399932,35.402123,-80.829025,-80.82757
El Portal Dr and Castro Rd (58099) San Pablo,37.9656535,-122.3388066,37.9656035,37.9657035,-122.3388566,-122.3387566
Civic Center Dr and Mowry Av (Washington Hospital) (55965) Fremont,NA,NA,NA,NA,NA,NA
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
Pleasant Hill BART Station (51431) San Francisco,NA,NA,NA,NA,NA,NA
12th and Broadway Oakland,40.1236518,-88.2076268,40.1236018,40.1237018,-88.2076768,-88.2075768
Broadway and 19th Oakland,37.807894,-122.2688878,37.802894,37.812894,-122.2738878,-122.2638878
Hesperian Blvd and Middle Ln (54949) Hayward,37.6501403,-122.1086915,37.6500903,37.6501903,-122.1087415,-122.1086415
8658 MacArthur Blvd (53399) Oakland,37.7579918,-122.162135,37.7579418,37.7580418,-122.162185,-122.162085
University And Grand Berkeley,37.8673466,-122.3008372,37.8623466,37.8723466,-122.3058372,-122.2958372
Sales Force Transit Center San Francisco,NA,NA,NA,NA,NA,NA
Industrial Blvd and Arf Av (59440) Hayward,37.6224047,-122.1013669,37.6223547,37.6224547,-122.1014169,-122.1013169
University and Grant Berkeley,37.8712154,-122.2748915,37.8711654,37.8712654,-122.2749415,-122.2748415
900 Vintage Park Dr (55040) Foster City,37.5667066,-122.2789077,37.5659031,37.5672785,-122.2789642,-122.2784973
900 Vintage Park Dr (55040) Foster City,37.5667066,-122.2789077,37.5659031,37.5672785,-122.2789642,-122.2784973
San Pablo Av and Clinton Av (51833) Richmond,NA,NA,NA,NA,NA,NA
same CA USA,32.8800192,-117.2412822,32.8799692,32.8800692,-117.2413322,-117.2412322
University Av and San Pablo Av (55996) Berkeley,37.8691362,-122.2925548,37.8690862,37.8691862,-122.2926048,-122.2925048
2616 Telegraph Ave CA USA,37.8625245,-122.2591362175763,37.8623801,37.8626267,-122.2592994,-122.2589771
Telegraph And Parker Berkeley,37.8629168,-122.2588823,37.8628668,37.8629668,-122.2589323,-122.2588323
Fremont Blvd and Bonde Way (55145) Fremont,37.5589227,-122.0085683,37.5588727,37.5589727,-122.0086183,-122.0085183
900 Vintage Park Dr (55040) Foster City,37.5667066,-122.2789077,37.5659031,37.5672785,-122.2789642,-122.2784973
Broadway and 12th St (12th St BART Station) (50212) Oakland,NA,NA,NA,NA,NA,NA
Embarcadero exit Oakland,NA,NA,NA,NA,NA,NA
Santa Clara and Stanton Alameda,37.7729128,-122.2598869,37.7728628,37.7729628,-122.2599369,-122.2598369
"Dwight D. Eisenhower Hwy, Oakland Oakland",NA,NA,NA,NA,NA,NA
Broadway:Embarcadero Oakland,37.7955648,-122.2765326,37.7955148,37.7956148,-122.2765826,-122.2764826
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
New Park Mall and Sears (51112) Newark,NA,NA,NA,NA,NA,NA
Shane and Hilltop 56332 CA USA,NA,NA,NA,NA,NA,NA
Shattuck Ave/ Kittredge st. CA USA,37.8681901,-122.2680061,37.8681401,37.8682401,-122.2680561,-122.2679561
Telegraph and 52nd Berkeley,NA,NA,NA,NA,NA,NA
De Anza High School El Sobrante,NA,NA,NA,NA,NA,NA
Fremont BART Station (51008) Fremont,37.5574802,-121.9766318,37.5524802,37.5624802,-121.9816318,-121.9716318
MacDonald Av and 1st St (57654) Richmond,37.9356283,-122.3684321,37.9355783,37.9356783,-122.3684821,-122.3683821
na Alameda,-27.3521673,-70.3473607,-27.3522173,-27.3521173,-70.3474107,-70.3473107
378 Vintage Park Dr (54199) Foster City,37.56805328357267,-122.27685167539573,37.568003283573,37.568103283573,-122.2769016754,-122.2768016754
Transbay Terminal San Francisco,37.7896967,-122.39312453797777,37.7888569,37.7904427,-122.3940675,-122.3920633
University and 6th CA USA,47.65144,-117.261496,47.65139,47.65149,-117.261546,-117.261446
Somewhere between San Leandro BART and Bayfair BART CA USA,NA,NA,NA,NA,NA,NA
Reservoir in Berkeley Berkeley,33.9667682,-84.1632501,33.9667182,33.9668182,-84.1633001,-84.1632001
University and Shattuck CA USA,37.876146649999995,-122.26852755,37.8757212,37.8765721,-122.2687054,-122.2683497
Eastmont Transit Center CA USA,37.7687695,-122.1741488,37.7687195,37.7688195,-122.1741988,-122.1740988
378 Vintage Park Dr (54199) San Mateo,37.56805328357267,-122.27685167539573,37.568003283573,37.568103283573,-122.2769016754,-122.2768016754
Center St and Shattuck Av (Downtown Berkeley BART) (54139) Berkeley,NA,NA,NA,NA,NA,NA
N/A Oakland,14.7253873,121.0103381,14.7253785,14.7256598,121.0103075,121.0106066
Santa Clara ave Oakland,37.8148713,-122.2490148,37.8138181,37.8158844,-122.2493862,-122.2483888
College Av and Chabot Rd (50955) Oakland,37.8472049,-122.2521553,37.8471549,37.8472549,-122.2522053,-122.2521053
81st and B street CA USA,36.300074554456145,-119.78112397524305,36.300024554456,36.300124554456,-119.78117397524,-119.78107397524
Hillview Ave Palo Alto,37.4033507,-122.1460299,37.4032398,37.4034957,-122.1460723,-122.1459855
San Pablo Dam Rd and Princeton Plaza (56311) San Pablo,NA,NA,NA,NA,NA,NA
Fitzgerald Dr and Sizzler Restaurant(Pinole Shopp Cr.) (55737) Pinole,NA,NA,NA,NA,NA,NA
NA CA USA,33.7808206,-117.881209,33.778973,33.7840133,-117.8854661,-117.8767426
"Dwight D. Eisenhower Hwy, Oakland CA USA",NA,NA,NA,NA,NA,NA
378 Vintage Park Dr (54199) Foster City,37.56805328357267,-122.27685167539573,37.568003283573,37.568103283573,-122.2769016754,-122.2768016754
Piedmont:Broadway Oakland,37.8232716,-122.2565349,37.8231803,37.8235221,-122.2566552,-122.2562048
Salesforce Transit Center San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Salesforce Transit Center (50030) San Francisco,37.78911945,-122.39686267625001,37.7875986,37.7906342,-122.3987888,-122.394954
Fruitvale CA USA,35.3832924,-119.083159,35.3632924,35.4032924,-119.103159,-119.063159
14th and Broadway CA USA,34.0227868,-118.4843262,34.0227368,34.0228368,-118.4843762,-118.4842762
1st Av and International Blvd (59911) Oakland,37.7990607,-122.2565121,37.7990107,37.7991107,-122.2565621,-122.2564621
